StartDate,EndDate,State,Textbox36,textbox14,Textbox38,textbox6,textbox12City,textbox18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bhutan,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bhutan,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bhutan,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bhutan,Derby,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bhutan,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bhutan,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bhutan,East Hartford,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bhutan,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bhutan,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bhutan,Hartford,13
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bhutan,Hartford,39
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bhutan,Hartford,63
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bhutan,Hartford,53
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bhutan,Hartford,26
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bhutan,New Haven,9
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bhutan,New Haven,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bhutan,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bhutan,North Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bhutan,North Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Ansonia,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Ansonia,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Branford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Branford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Derby,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,East Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,East Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Hartford,290
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Hartford,15
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Hartford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Milford,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Milford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,New Britain,17
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,New Britain,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,New Haven,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Rocky Hill,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Rocky Hill,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Bosnia and Herzegovina,Torrington,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Bosnia and Herzegovina,Torrington,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Burma,Bridgeport,44
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Burma,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Burma,East Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Burma,East Hartford,8
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Burma,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Burma,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Burma,Hartford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Burma,Hartford,11
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Burma,Hartford,11
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Burma,Hartford,214
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Burma,Hartford,155
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Burma,Hartford,98
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Burma,Hartford,144
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Burma,Hartford,117
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Burma,Hartford,48
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Burma,Hartford,56
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Burma,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Burma,New Haven,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Burma,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Burma,Norwalk,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Burma,Norwalk,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Burma,Plantsville,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Burma,Plantsville,0
